U+17FB0 ,𗾰 ,UNKNOWN
U+17FB1 ,𗾱 ,UNKNOWN
U+17FB2 ,𗾲 ,UNKNOWN
U+17FB3 ,𗾳 ,UNKNOWN
U+17FB4 ,𗾴 ,UNKNOWN
U+17FB5 ,𗾵 ,UNKNOWN
U+17FB6 ,𗾶 ,UNKNOWN
U+17FB7 ,𗾷 ,UNKNOWN
U+17FB8 ,𗾸 ,UNKNOWN
U+17FB9 ,𗾹 ,UNKNOWN
U+17FBA ,𗾺 ,UNKNOWN
U+17FBB ,𗾻 ,UNKNOWN
U+17FBC ,𗾼 ,UNKNOWN
U+17FBD ,𗾽 ,UNKNOWN
U+17FBE ,𗾾 ,UNKNOWN
U+17FBF ,𗾿 ,UNKNOWN
U+17FC0 ,𗿀 ,UNKNOWN
U+17FC1 ,𗿁 ,UNKNOWN
U+17FC2 ,𗿂 ,UNKNOWN
U+17FC3 ,𗿃 ,UNKNOWN
U+17FC4 ,𗿄 ,UNKNOWN
U+17FC5 ,𗿅 ,UNKNOWN
U+17FC6 ,𗿆 ,UNKNOWN
U+17FC7 ,𗿇 ,UNKNOWN
U+17FC8 ,𗿈 ,UNKNOWN
U+17FC9 ,𗿉 ,UNKNOWN
U+17FCA ,𗿊 ,UNKNOWN
U+17FCB ,𗿋 ,UNKNOWN
U+17FCC ,𗿌 ,UNKNOWN
U+17FCD ,𗿍 ,UNKNOWN
U+17FCE ,𗿎 ,UNKNOWN
U+17FCF ,𗿏 ,UNKNOWN
U+17FD0 ,𗿐 ,UNKNOWN
U+17FD1 ,𗿑 ,UNKNOWN
U+17FD2 ,𗿒 ,UNKNOWN
U+17FD3 ,𗿓 ,UNKNOWN
U+17FD4 ,𗿔 ,UNKNOWN
U+17FD5 ,𗿕 ,UNKNOWN
U+17FD6 ,𗿖 ,UNKNOWN
U+17FD7 ,𗿗 ,UNKNOWN
U+17FD8 ,𗿘 ,UNKNOWN
U+17FD9 ,𗿙 ,UNKNOWN
U+17FDA ,𗿚 ,UNKNOWN
U+17FDB ,𗿛 ,UNKNOWN
U+17FDC ,𗿜 ,UNKNOWN
U+17FDD ,𗿝 ,UNKNOWN
U+17FDE ,𗿞 ,UNKNOWN
U+17FDF ,𗿟 ,UNKNOWN
U+17FE0 ,𗿠 ,UNKNOWN
U+17FE1 ,𗿡 ,UNKNOWN
U+17FE2 ,𗿢 ,UNKNOWN
U+17FE3 ,𗿣 ,UNKNOWN
U+17FE4 ,𗿤 ,UNKNOWN
U+17FE5 ,𗿥 ,UNKNOWN
U+17FE6 ,𗿦 ,UNKNOWN
U+17FE7 ,𗿧 ,UNKNOWN
U+17FE8 ,𗿨 ,UNKNOWN
U+17FE9 ,𗿩 ,UNKNOWN
U+17FEA ,𗿪 ,UNKNOWN
U+17FEB ,𗿫 ,UNKNOWN
U+17FEC ,𗿬 ,UNKNOWN
U+17FED ,𗿭 ,UNKNOWN
U+17FEE ,𗿮 ,UNKNOWN
U+17FEF ,𗿯 ,UNKNOWN
U+17FF0 ,𗿰 ,UNKNOWN
U+17FF1 ,𗿱 ,UNKNOWN
U+17FF2 ,𗿲 ,UNKNOWN
U+17FF3 ,𗿳 ,UNKNOWN
U+17FF4 ,𗿴 ,UNKNOWN
U+17FF5 ,𗿵 ,UNKNOWN
U+17FF6 ,𗿶 ,UNKNOWN
U+17FF7 ,𗿷 ,UNKNOWN
U+17FF8 ,𗿸 ,UNKNOWN
U+17FF9 ,𗿹 ,UNKNOWN
U+17FFA ,𗿺 ,UNKNOWN
U+17FFB ,𗿻 ,UNKNOWN
U+17FFC ,𗿼 ,UNKNOWN
U+17FFD ,𗿽 ,UNKNOWN
U+17FFE ,𗿾 ,UNKNOWN
U+17FFF ,𗿿 ,UNKNOWN
U+18000 ,𘀀 ,UNKNOWN
U+18001 ,𘀁 ,UNKNOWN
U+18002 ,𘀂 ,UNKNOWN
U+18003 ,𘀃 ,UNKNOWN
U+18004 ,𘀄 ,UNKNOWN
U+18005 ,𘀅 ,UNKNOWN
U+18006 ,𘀆 ,UNKNOWN
U+18007 ,𘀇 ,UNKNOWN
U+18008 ,𘀈 ,UNKNOWN
U+18009 ,𘀉 ,UNKNOWN
U+1800A ,𘀊 ,UNKNOWN
U+1800B ,𘀋 ,UNKNOWN
U+1800C ,𘀌 ,UNKNOWN
U+1800D ,𘀍 ,UNKNOWN
U+1800E ,𘀎 ,UNKNOWN
U+1800F ,𘀏 ,UNKNOWN
U+18010 ,𘀐 ,UNKNOWN
U+18011 ,𘀑 ,UNKNOWN
U+18012 ,𘀒 ,UNKNOWN
U+18013 ,𘀓 ,UNKNOWN
U+18014 ,𘀔 ,UNKNOWN
U+18015 ,𘀕 ,UNKNOWN
U+18016 ,𘀖 ,UNKNOWN
U+18017 ,𘀗 ,UNKNOWN
U+18018 ,𘀘 ,UNKNOWN
U+18019 ,𘀙 ,UNKNOWN
U+1801A ,𘀚 ,UNKNOWN
U+1801B ,𘀛 ,UNKNOWN
U+1801C ,𘀜 ,UNKNOWN
U+1801D ,𘀝 ,UNKNOWN
U+1801E ,𘀞 ,UNKNOWN
U+1801F ,𘀟 ,UNKNOWN
U+18020 ,𘀠 ,UNKNOWN
U+18021 ,𘀡 ,UNKNOWN
U+18022 ,𘀢 ,UNKNOWN
U+18023 ,𘀣 ,UNKNOWN
U+18024 ,𘀤 ,UNKNOWN
U+18025 ,𘀥 ,UNKNOWN
U+18026 ,𘀦 ,UNKNOWN
U+18027 ,𘀧 ,UNKNOWN
U+18028 ,𘀨 ,UNKNOWN
U+18029 ,𘀩 ,UNKNOWN
U+1802A ,𘀪 ,UNKNOWN
U+1802B ,𘀫 ,UNKNOWN
U+1802C ,𘀬 ,UNKNOWN
U+1802D ,𘀭 ,UNKNOWN
U+1802E ,𘀮 ,UNKNOWN
U+1802F ,𘀯 ,UNKNOWN
U+18030 ,𘀰 ,UNKNOWN
U+18031 ,𘀱 ,UNKNOWN
U+18032 ,𘀲 ,UNKNOWN
U+18033 ,𘀳 ,UNKNOWN
U+18034 ,𘀴 ,UNKNOWN
U+18035 ,𘀵 ,UNKNOWN
U+18036 ,𘀶 ,UNKNOWN
U+18037 ,𘀷 ,UNKNOWN
U+18038 ,𘀸 ,UNKNOWN
U+18039 ,𘀹 ,UNKNOWN
U+1803A ,𘀺 ,UNKNOWN
U+1803B ,𘀻 ,UNKNOWN
U+1803C ,𘀼 ,UNKNOWN
U+1803D ,𘀽 ,UNKNOWN
U+1803E ,𘀾 ,UNKNOWN
U+1803F ,𘀿 ,UNKNOWN
U+18040 ,𘁀 ,UNKNOWN
U+18041 ,𘁁 ,UNKNOWN
U+18042 ,𘁂 ,UNKNOWN
U+18043 ,𘁃 ,UNKNOWN
U+18044 ,𘁄 ,UNKNOWN
U+18045 ,𘁅 ,UNKNOWN
U+18046 ,𘁆 ,UNKNOWN
U+18047 ,𘁇 ,UNKNOWN
U+18048 ,𘁈 ,UNKNOWN
U+18049 ,𘁉 ,UNKNOWN
U+1804A ,𘁊 ,UNKNOWN
U+1804B ,𘁋 ,UNKNOWN
U+1804C ,𘁌 ,UNKNOWN
U+1804D ,𘁍 ,UNKNOWN
U+1804E ,𘁎 ,UNKNOWN
U+1804F ,𘁏 ,UNKNOWN
U+18050 ,𘁐 ,UNKNOWN
U+18051 ,𘁑 ,UNKNOWN
U+18052 ,𘁒 ,UNKNOWN
U+18053 ,𘁓 ,UNKNOWN
U+18054 ,𘁔 ,UNKNOWN
U+18055 ,𘁕 ,UNKNOWN
U+18056 ,𘁖 ,UNKNOWN
U+18057 ,𘁗 ,UNKNOWN
U+18058 ,𘁘 ,UNKNOWN
U+18059 ,𘁙 ,UNKNOWN
U+1805A ,𘁚 ,UNKNOWN
U+1805B ,𘁛 ,UNKNOWN
U+1805C ,𘁜 ,UNKNOWN
U+1805D ,𘁝 ,UNKNOWN
U+1805E ,𘁞 ,UNKNOWN
U+1805F ,𘁟 ,UNKNOWN
U+18060 ,𘁠 ,UNKNOWN
U+18061 ,𘁡 ,UNKNOWN
U+18062 ,𘁢 ,UNKNOWN
U+18063 ,𘁣 ,UNKNOWN
U+18064 ,𘁤 ,UNKNOWN
U+18065 ,𘁥 ,UNKNOWN
U+18066 ,𘁦 ,UNKNOWN
U+18067 ,𘁧 ,UNKNOWN
U+18068 ,𘁨 ,UNKNOWN
U+18069 ,𘁩 ,UNKNOWN
U+1806A ,𘁪 ,UNKNOWN
U+1806B ,𘁫 ,UNKNOWN
U+1806C ,𘁬 ,UNKNOWN
U+1806D ,𘁭 ,UNKNOWN
U+1806E ,𘁮 ,UNKNOWN
U+1806F ,𘁯 ,UNKNOWN
U+18070 ,𘁰 ,UNKNOWN
U+18071 ,𘁱 ,UNKNOWN
U+18072 ,𘁲 ,UNKNOWN
U+18073 ,𘁳 ,UNKNOWN
U+18074 ,𘁴 ,UNKNOWN
U+18075 ,𘁵 ,UNKNOWN
U+18076 ,𘁶 ,UNKNOWN
U+18077 ,𘁷 ,UNKNOWN
U+18078 ,𘁸 ,UNKNOWN
U+18079 ,𘁹 ,UNKNOWN
U+1807A ,𘁺 ,UNKNOWN
U+1807B ,𘁻 ,UNKNOWN
U+1807C ,𘁼 ,UNKNOWN
U+1807D ,𘁽 ,UNKNOWN
U+1807E ,𘁾 ,UNKNOWN
U+1807F ,𘁿 ,UNKNOWN
U+18080 ,𘂀 ,UNKNOWN
U+18081 ,𘂁 ,UNKNOWN
U+18082 ,𘂂 ,UNKNOWN
U+18083 ,𘂃 ,UNKNOWN
U+18084 ,𘂄 ,UNKNOWN
U+18085 ,𘂅 ,UNKNOWN
U+18086 ,𘂆 ,UNKNOWN
U+18087 ,𘂇 ,UNKNOWN
U+18088 ,𘂈 ,UNKNOWN
U+18089 ,𘂉 ,UNKNOWN
U+1808A ,𘂊 ,UNKNOWN
U+1808B ,𘂋 ,UNKNOWN
U+1808C ,𘂌 ,UNKNOWN
U+1808D ,𘂍 ,UNKNOWN
U+1808E ,𘂎 ,UNKNOWN
U+1808F ,𘂏 ,UNKNOWN
U+18090 ,𘂐 ,UNKNOWN
U+18091 ,𘂑 ,UNKNOWN
U+18092 ,𘂒 ,UNKNOWN
U+18093 ,𘂓 ,UNKNOWN
U+18094 ,𘂔 ,UNKNOWN
U+18095 ,𘂕 ,UNKNOWN
U+18096 ,𘂖 ,UNKNOWN
U+18097 ,𘂗 ,UNKNOWN
U+18098 ,𘂘 ,UNKNOWN
U+18099 ,𘂙 ,UNKNOWN
U+1809A ,𘂚 ,UNKNOWN
U+1809B ,𘂛 ,UNKNOWN
U+1809C ,𘂜 ,UNKNOWN
U+1809D ,𘂝 ,UNKNOWN
U+1809E ,𘂞 ,UNKNOWN
U+1809F ,𘂟 ,UNKNOWN
U+180A0 ,𘂠 ,UNKNOWN
U+180A1 ,𘂡 ,UNKNOWN
U+180A2 ,𘂢 ,UNKNOWN
U+180A3 ,𘂣 ,UNKNOWN
U+180A4 ,𘂤 ,UNKNOWN
U+180A5 ,𘂥 ,UNKNOWN
U+180A6 ,𘂦 ,UNKNOWN
U+180A7 ,𘂧 ,UNKNOWN
U+180A8 ,𘂨 ,UNKNOWN
U+180A9 ,𘂩 ,UNKNOWN
U+180AA ,𘂪 ,UNKNOWN
U+180AB ,𘂫 ,UNKNOWN
U+180AC ,𘂬 ,UNKNOWN
U+180AD ,𘂭 ,UNKNOWN
U+180AE ,𘂮 ,UNKNOWN
U+180AF ,𘂯 ,UNKNOWN
U+180B0 ,𘂰 ,UNKNOWN
U+180B1 ,𘂱 ,UNKNOWN
U+180B2 ,𘂲 ,UNKNOWN
U+180B3 ,𘂳 ,UNKNOWN
U+180B4 ,𘂴 ,UNKNOWN
U+180B5 ,𘂵 ,UNKNOWN
U+180B6 ,𘂶 ,UNKNOWN
U+180B7 ,𘂷 ,UNKNOWN
U+180B8 ,𘂸 ,UNKNOWN
U+180B9 ,𘂹 ,UNKNOWN
U+180BA ,𘂺 ,UNKNOWN
U+180BB ,𘂻 ,UNKNOWN
U+180BC ,𘂼 ,UNKNOWN
U+180BD ,𘂽 ,UNKNOWN
U+180BE ,𘂾 ,UNKNOWN
U+180BF ,𘂿 ,UNKNOWN
U+180C0 ,𘃀 ,UNKNOWN
U+180C1 ,𘃁 ,UNKNOWN
U+180C2 ,𘃂 ,UNKNOWN
U+180C3 ,𘃃 ,UNKNOWN
U+180C4 ,𘃄 ,UNKNOWN
U+180C5 ,𘃅 ,UNKNOWN
U+180C6 ,𘃆 ,UNKNOWN
U+180C7 ,𘃇 ,UNKNOWN
U+180C8 ,𘃈 ,UNKNOWN
U+180C9 ,𘃉 ,UNKNOWN
U+180CA ,𘃊 ,UNKNOWN
U+180CB ,𘃋 ,UNKNOWN
U+180CC ,𘃌 ,UNKNOWN
U+180CD ,𘃍 ,UNKNOWN
U+180CE ,𘃎 ,UNKNOWN
U+180CF ,𘃏 ,UNKNOWN
U+180D0 ,𘃐 ,UNKNOWN
U+180D1 ,𘃑 ,UNKNOWN
U+180D2 ,𘃒 ,UNKNOWN
U+180D3 ,𘃓 ,UNKNOWN
U+180D4 ,𘃔 ,UNKNOWN
U+180D5 ,𘃕 ,UNKNOWN
U+180D6 ,𘃖 ,UNKNOWN
U+180D7 ,𘃗 ,UNKNOWN
U+180D8 ,𘃘 ,UNKNOWN
U+180D9 ,𘃙 ,UNKNOWN
U+180DA ,𘃚 ,UNKNOWN
U+180DB ,𘃛 ,UNKNOWN
U+180DC ,𘃜 ,UNKNOWN
U+180DD ,𘃝 ,UNKNOWN
U+180DE ,𘃞 ,UNKNOWN
U+180DF ,𘃟 ,UNKNOWN
U+180E0 ,𘃠 ,UNKNOWN
U+180E1 ,𘃡 ,UNKNOWN
U+180E2 ,𘃢 ,UNKNOWN
U+180E3 ,𘃣 ,UNKNOWN
U+180E4 ,𘃤 ,UNKNOWN
U+180E5 ,𘃥 ,UNKNOWN
U+180E6 ,𘃦 ,UNKNOWN
U+180E7 ,𘃧 ,UNKNOWN
U+180E8 ,𘃨 ,UNKNOWN
U+180E9 ,𘃩 ,UNKNOWN
U+180EA ,𘃪 ,UNKNOWN
U+180EB ,𘃫 ,UNKNOWN
U+180EC ,𘃬 ,UNKNOWN
U+180ED ,𘃭 ,UNKNOWN
U+180EE ,𘃮 ,UNKNOWN
U+180EF ,𘃯 ,UNKNOWN
U+180F0 ,𘃰 ,UNKNOWN
U+180F1 ,𘃱 ,UNKNOWN
U+180F2 ,𘃲 ,UNKNOWN
U+180F3 ,𘃳 ,UNKNOWN
U+180F4 ,𘃴 ,UNKNOWN
U+180F5 ,𘃵 ,UNKNOWN
U+180F6 ,𘃶 ,UNKNOWN
U+180F7 ,𘃷 ,UNKNOWN
U+180F8 ,𘃸 ,UNKNOWN
U+180F9 ,𘃹 ,UNKNOWN
U+180FA ,𘃺 ,UNKNOWN
U+180FB ,𘃻 ,UNKNOWN
U+180FC ,𘃼 ,UNKNOWN
U+180FD ,𘃽 ,UNKNOWN
U+180FE ,𘃾 ,UNKNOWN
U+180FF ,𘃿 ,UNKNOWN
U+18100 ,𘄀 ,UNKNOWN
U+18101 ,𘄁 ,UNKNOWN
U+18102 ,𘄂 ,UNKNOWN
U+18103 ,𘄃 ,UNKNOWN
U+18104 ,𘄄 ,UNKNOWN
U+18105 ,𘄅 ,UNKNOWN
U+18106 ,𘄆 ,UNKNOWN
U+18107 ,𘄇 ,UNKNOWN
U+18108 ,𘄈 ,UNKNOWN
U+18109 ,𘄉 ,UNKNOWN
U+1810A ,𘄊 ,UNKNOWN
U+1810B ,𘄋 ,UNKNOWN
U+1810C ,𘄌 ,UNKNOWN
U+1810D ,𘄍 ,UNKNOWN
U+1810E ,𘄎 ,UNKNOWN
U+1810F ,𘄏 ,UNKNOWN
U+18110 ,𘄐 ,UNKNOWN
U+18111 ,𘄑 ,UNKNOWN
U+18112 ,𘄒 ,UNKNOWN
U+18113 ,𘄓 ,UNKNOWN
U+18114 ,𘄔 ,UNKNOWN
U+18115 ,𘄕 ,UNKNOWN
U+18116 ,𘄖 ,UNKNOWN
U+18117 ,𘄗 ,UNKNOWN
U+18118 ,𘄘 ,UNKNOWN
U+18119 ,𘄙 ,UNKNOWN
U+1811A ,𘄚 ,UNKNOWN
U+1811B ,𘄛 ,UNKNOWN
U+1811C ,𘄜 ,UNKNOWN
U+1811D ,𘄝 ,UNKNOWN
U+1811E ,𘄞 ,UNKNOWN
U+1811F ,𘄟 ,UNKNOWN
U+18120 ,𘄠 ,UNKNOWN
U+18121 ,𘄡 ,UNKNOWN
U+18122 ,𘄢 ,UNKNOWN
U+18123 ,𘄣 ,UNKNOWN
U+18124 ,𘄤 ,UNKNOWN
U+18125 ,𘄥 ,UNKNOWN
U+18126 ,𘄦 ,UNKNOWN
U+18127 ,𘄧 ,UNKNOWN
U+18128 ,𘄨 ,UNKNOWN
U+18129 ,𘄩 ,UNKNOWN
U+1812A ,𘄪 ,UNKNOWN
U+1812B ,𘄫 ,UNKNOWN
U+1812C ,𘄬 ,UNKNOWN
U+1812D ,𘄭 ,UNKNOWN
U+1812E ,𘄮 ,UNKNOWN
U+1812F ,𘄯 ,UNKNOWN
U+18130 ,𘄰 ,UNKNOWN
U+18131 ,𘄱 ,UNKNOWN
U+18132 ,𘄲 ,UNKNOWN
U+18133 ,𘄳 ,UNKNOWN
U+18134 ,𘄴 ,UNKNOWN
U+18135 ,𘄵 ,UNKNOWN
U+18136 ,𘄶 ,UNKNOWN
U+18137 ,𘄷 ,UNKNOWN
U+18138 ,𘄸 ,UNKNOWN
U+18139 ,𘄹 ,UNKNOWN
U+1813A ,𘄺 ,UNKNOWN
U+1813B ,𘄻 ,UNKNOWN
U+1813C ,𘄼 ,UNKNOWN
U+1813D ,𘄽 ,UNKNOWN
U+1813E ,𘄾 ,UNKNOWN
U+1813F ,𘄿 ,UNKNOWN
U+18140 ,𘅀 ,UNKNOWN
U+18141 ,𘅁 ,UNKNOWN
U+18142 ,𘅂 ,UNKNOWN
U+18143 ,𘅃 ,UNKNOWN
U+18144 ,𘅄 ,UNKNOWN
U+18145 ,𘅅 ,UNKNOWN
U+18146 ,𘅆 ,UNKNOWN
U+18147 ,𘅇 ,UNKNOWN
U+18148 ,𘅈 ,UNKNOWN
U+18149 ,𘅉 ,UNKNOWN
U+1814A ,𘅊 ,UNKNOWN
U+1814B ,𘅋 ,UNKNOWN
U+1814C ,𘅌 ,UNKNOWN
U+1814D ,𘅍 ,UNKNOWN
U+1814E ,𘅎 ,UNKNOWN
U+1814F ,𘅏 ,UNKNOWN
U+18150 ,𘅐 ,UNKNOWN
U+18151 ,𘅑 ,UNKNOWN
U+18152 ,𘅒 ,UNKNOWN
U+18153 ,𘅓 ,UNKNOWN
U+18154 ,𘅔 ,UNKNOWN
U+18155 ,𘅕 ,UNKNOWN
U+18156 ,𘅖 ,UNKNOWN
U+18157 ,𘅗 ,UNKNOWN
U+18158 ,𘅘 ,UNKNOWN
U+18159 ,𘅙 ,UNKNOWN
U+1815A ,𘅚 ,UNKNOWN
U+1815B ,𘅛 ,UNKNOWN
U+1815C ,𘅜 ,UNKNOWN
U+1815D ,𘅝 ,UNKNOWN
U+1815E ,𘅞 ,UNKNOWN
U+1815F ,𘅟 ,UNKNOWN
U+18160 ,𘅠 ,UNKNOWN
U+18161 ,𘅡 ,UNKNOWN
U+18162 ,𘅢 ,UNKNOWN
U+18163 ,𘅣 ,UNKNOWN
U+18164 ,𘅤 ,UNKNOWN
U+18165 ,𘅥 ,UNKNOWN
U+18166 ,𘅦 ,UNKNOWN
U+18167 ,𘅧 ,UNKNOWN
U+18168 ,𘅨 ,UNKNOWN
U+18169 ,𘅩 ,UNKNOWN
U+1816A ,𘅪 ,UNKNOWN
U+1816B ,𘅫 ,UNKNOWN
U+1816C ,𘅬 ,UNKNOWN
U+1816D ,𘅭 ,UNKNOWN
U+1816E ,𘅮 ,UNKNOWN
U+1816F ,𘅯 ,UNKNOWN
U+18170 ,𘅰 ,UNKNOWN
U+18171 ,𘅱 ,UNKNOWN
U+18172 ,𘅲 ,UNKNOWN
U+18173 ,𘅳 ,UNKNOWN
U+18174 ,𘅴 ,UNKNOWN
U+18175 ,𘅵 ,UNKNOWN
U+18176 ,𘅶 ,UNKNOWN
U+18177 ,𘅷 ,UNKNOWN
U+18178 ,𘅸 ,UNKNOWN
U+18179 ,𘅹 ,UNKNOWN
U+1817A ,𘅺 ,UNKNOWN
U+1817B ,𘅻 ,UNKNOWN
U+1817C ,𘅼 ,UNKNOWN
U+1817D ,𘅽 ,UNKNOWN
U+1817E ,𘅾 ,UNKNOWN
U+1817F ,𘅿 ,UNKNOWN
U+18180 ,𘆀 ,UNKNOWN
U+18181 ,𘆁 ,UNKNOWN
U+18182 ,𘆂 ,UNKNOWN
U+18183 ,𘆃 ,UNKNOWN
U+18184 ,𘆄 ,UNKNOWN
U+18185 ,𘆅 ,UNKNOWN
U+18186 ,𘆆 ,UNKNOWN
U+18187 ,𘆇 ,UNKNOWN
U+18188 ,𘆈 ,UNKNOWN
U+18189 ,𘆉 ,UNKNOWN
U+1818A ,𘆊 ,UNKNOWN
U+1818B ,𘆋 ,UNKNOWN
U+1818C ,𘆌 ,UNKNOWN
U+1818D ,𘆍 ,UNKNOWN
U+1818E ,𘆎 ,UNKNOWN
U+1818F ,𘆏 ,UNKNOWN
U+18190 ,𘆐 ,UNKNOWN
U+18191 ,𘆑 ,UNKNOWN
U+18192 ,𘆒 ,UNKNOWN
U+18193 ,𘆓 ,UNKNOWN
U+18194 ,𘆔 ,UNKNOWN
U+18195 ,𘆕 ,UNKNOWN
U+18196 ,𘆖 ,UNKNOWN
U+18197 ,𘆗 ,UNKNOWN
U+18198 ,𘆘 ,UNKNOWN
U+18199 ,𘆙 ,UNKNOWN
U+1819A ,𘆚 ,UNKNOWN
U+1819B ,𘆛 ,UNKNOWN
U+1819C ,𘆜 ,UNKNOWN
U+1819D ,𘆝 ,UNKNOWN
U+1819E ,𘆞 ,UNKNOWN
U+1819F ,𘆟 ,UNKNOWN
U+181A0 ,𘆠 ,UNKNOWN
U+181A1 ,𘆡 ,UNKNOWN
U+181A2 ,𘆢 ,UNKNOWN
U+181A3 ,𘆣 ,UNKNOWN
U+181A4 ,𘆤 ,UNKNOWN
U+181A5 ,𘆥 ,UNKNOWN
U+181A6 ,𘆦 ,UNKNOWN
U+181A7 ,𘆧 ,UNKNOWN
U+181A8 ,𘆨 ,UNKNOWN
U+181A9 ,𘆩 ,UNKNOWN
U+181AA ,𘆪 ,UNKNOWN
U+181AB ,𘆫 ,UNKNOWN
U+181AC ,𘆬 ,UNKNOWN
U+181AD ,𘆭 ,UNKNOWN
U+181AE ,𘆮 ,UNKNOWN
U+181AF ,𘆯 ,UNKNOWN
U+181B0 ,𘆰 ,UNKNOWN
U+181B1 ,𘆱 ,UNKNOWN
U+181B2 ,𘆲 ,UNKNOWN
U+181B3 ,𘆳 ,UNKNOWN
U+181B4 ,𘆴 ,UNKNOWN
U+181B5 ,𘆵 ,UNKNOWN
U+181B6 ,𘆶 ,UNKNOWN
U+181B7 ,𘆷 ,UNKNOWN
U+181B8 ,𘆸 ,UNKNOWN
U+181B9 ,𘆹 ,UNKNOWN
U+181BA ,𘆺 ,UNKNOWN
U+181BB ,𘆻 ,UNKNOWN
U+181BC ,𘆼 ,UNKNOWN
U+181BD ,𘆽 ,UNKNOWN
U+181BE ,𘆾 ,UNKNOWN
U+181BF ,𘆿 ,UNKNOWN
U+181C0 ,𘇀 ,UNKNOWN
U+181C1 ,𘇁 ,UNKNOWN
U+181C2 ,𘇂 ,UNKNOWN
U+181C3 ,𘇃 ,UNKNOWN
U+181C4 ,𘇄 ,UNKNOWN
U+181C5 ,𘇅 ,UNKNOWN
U+181C6 ,𘇆 ,UNKNOWN
U+181C7 ,𘇇 ,UNKNOWN
U+181C8 ,𘇈 ,UNKNOWN
U+181C9 ,𘇉 ,UNKNOWN
U+181CA ,𘇊 ,UNKNOWN
U+181CB ,𘇋 ,UNKNOWN
U+181CC ,𘇌 ,UNKNOWN
U+181CD ,𘇍 ,UNKNOWN
U+181CE ,𘇎 ,UNKNOWN
U+181CF ,𘇏 ,UNKNOWN
U+181D0 ,𘇐 ,UNKNOWN
U+181D1 ,𘇑 ,UNKNOWN
U+181D2 ,𘇒 ,UNKNOWN
U+181D3 ,𘇓 ,UNKNOWN
U+181D4 ,𘇔 ,UNKNOWN
U+181D5 ,𘇕 ,UNKNOWN
U+181D6 ,𘇖 ,UNKNOWN
U+181D7 ,𘇗 ,UNKNOWN
U+181D8 ,𘇘 ,UNKNOWN
U+181D9 ,𘇙 ,UNKNOWN
U+181DA ,𘇚 ,UNKNOWN
U+181DB ,𘇛 ,UNKNOWN
U+181DC ,𘇜 ,UNKNOWN
U+181DD ,𘇝 ,UNKNOWN
U+181DE ,𘇞 ,UNKNOWN
U+181DF ,𘇟 ,UNKNOWN
U+181E0 ,𘇠 ,UNKNOWN
U+181E1 ,𘇡 ,UNKNOWN
U+181E2 ,𘇢 ,UNKNOWN
U+181E3 ,𘇣 ,UNKNOWN
U+181E4 ,𘇤 ,UNKNOWN
U+181E5 ,𘇥 ,UNKNOWN
U+181E6 ,𘇦 ,UNKNOWN
U+181E7 ,𘇧 ,UNKNOWN
U+181E8 ,𘇨 ,UNKNOWN
U+181E9 ,𘇩 ,UNKNOWN
U+181EA ,𘇪 ,UNKNOWN
U+181EB ,𘇫 ,UNKNOWN
U+181EC ,𘇬 ,UNKNOWN
U+181ED ,𘇭 ,UNKNOWN
U+181EE ,𘇮 ,UNKNOWN
U+181EF ,𘇯 ,UNKNOWN
U+181F0 ,𘇰 ,UNKNOWN
U+181F1 ,𘇱 ,UNKNOWN
U+181F2 ,𘇲 ,UNKNOWN
U+181F3 ,𘇳 ,UNKNOWN
U+181F4 ,𘇴 ,UNKNOWN
U+181F5 ,𘇵 ,UNKNOWN
U+181F6 ,𘇶 ,UNKNOWN
U+181F7 ,𘇷 ,UNKNOWN
U+181F8 ,𘇸 ,UNKNOWN
U+181F9 ,𘇹 ,UNKNOWN
U+181FA ,𘇺 ,UNKNOWN
U+181FB ,𘇻 ,UNKNOWN
U+181FC ,𘇼 ,UNKNOWN
U+181FD ,𘇽 ,UNKNOWN
U+181FE ,𘇾 ,UNKNOWN
U+181FF ,𘇿 ,UNKNOWN
U+18200 ,𘈀 ,UNKNOWN
U+18201 ,𘈁 ,UNKNOWN
U+18202 ,𘈂 ,UNKNOWN
U+18203 ,𘈃 ,UNKNOWN
U+18204 ,𘈄 ,UNKNOWN
U+18205 ,𘈅 ,UNKNOWN
U+18206 ,𘈆 ,UNKNOWN
U+18207 ,𘈇 ,UNKNOWN
U+18208 ,𘈈 ,UNKNOWN
U+18209 ,𘈉 ,UNKNOWN
U+1820A ,𘈊 ,UNKNOWN
U+1820B ,𘈋 ,UNKNOWN
U+1820C ,𘈌 ,UNKNOWN
U+1820D ,𘈍 ,UNKNOWN
U+1820E ,𘈎 ,UNKNOWN
U+1820F ,𘈏 ,UNKNOWN
U+18210 ,𘈐 ,UNKNOWN
U+18211 ,𘈑 ,UNKNOWN
U+18212 ,𘈒 ,UNKNOWN
U+18213 ,𘈓 ,UNKNOWN
U+18214 ,𘈔 ,UNKNOWN
U+18215 ,𘈕 ,UNKNOWN
U+18216 ,𘈖 ,UNKNOWN
U+18217 ,𘈗 ,UNKNOWN
U+18218 ,𘈘 ,UNKNOWN
U+18219 ,𘈙 ,UNKNOWN
U+1821A ,𘈚 ,UNKNOWN
U+1821B ,𘈛 ,UNKNOWN
U+1821C ,𘈜 ,UNKNOWN
U+1821D ,𘈝 ,UNKNOWN
U+1821E ,𘈞 ,UNKNOWN
U+1821F ,𘈟 ,UNKNOWN
U+18220 ,𘈠 ,UNKNOWN
